timestamp_utc,hour,day,month,year,day_of_week,aqi_index,co,no,no2,o3,so2,pm2_5,pm10,nh3,om_pm2_5,om_pm10,om_co,om_no2,om_so2,om_o3,om_us_aqi,pm25_source_diff,pm25_source_diff_pct,aqi_change_rate,pm25_change_rate
2024-09-10T10:00:00+00:00,10,10,9,2024,1,3,567.44,5.14,18.16,53.64,4.23,28.82,79.61,2.66,26.2,109.2,182.0,5.0,5.0,81.0,72,2.62,9.09,0.0,0.4
2024-09-10T11:00:00+00:00,11,10,9,2024,1,3,594.14,5.42,20.22,48.64,4.41,29.15,85.38,2.85,26.6,114.3,186.0,5.9,5.2,75.0,73,2.55,8.75,0.0,0.33
2024-09-10T12:00:00+00:00,12,10,9,2024,1,3,654.22,5.64,24.68,39.7,4.59,28.99,90.72,3.13,29.1,131.3,206.0,8.6,5.6,70.0,73,0.11,0.38,0.0,-0.16
2024-09-10T13:00:00+00:00,13,10,9,2024,1,3,761.03,4.69,35.64,22.89,4.89,28.93,95.96,3.39,29.3,129.5,261.0,16.0,5.8,57.0,74,0.37,1.26,0.0,-0.06
2024-09-10T14:00:00+00:00,14,10,9,2024,1,3,714.3,0.87,38.04,15.02,4.77,28.08,98.2,3.13,29.4,112.2,337.0,26.2,6.2,39.0,75,1.32,4.49,0.0,-0.85
2024-09-10T15:00:00+00:00,15,10,9,2024,1,3,514.03,0.04,23.31,31.11,4.23,26.62,98.52,2.56,31.1,103.1,394.0,33.9,6.5,26.0,76,4.48,14.41,0.0,-1.46
2024-09-10T16:00:00+00:00,16,10,9,2024,1,3,373.84,0,12.34,45.42,3.64,25.38,99.66,1.85,32.2,104.3,420.0,37.4,6.9,21.0,77,6.82,21.18,0.0,-1.24
2024-09-10T17:00:00+00:00,17,10,9,2024,1,4,327.11,0,8.65,50.78,3.19,25.15,104.5,1.58,33.1,108.0,427.0,38.4,7.2,20.0,77,7.95,24.02,1.0,-0.23
2024-09-10T18:00:00+00:00,18,10,9,2024,1,4,300.41,0,6.51,54.36,2.74,25.75,112.51,1.33,33.5,112.0,415.0,37.1,7.3,21.0,79,7.75,23.13,0.0,0.6
2024-09-10T19:00:00+00:00,19,10,9,2024,1,4,280.38,0,5.4,57.22,2.32,26.03,121.64,0.93,33.4,114.3,374.0,32.5,6.8,25.0,80,7.37,22.07,0.0,0.28
2024-09-10T20:00:00+00:00,20,10,9,2024,1,4,260.35,0,4.41,59.37,2.21,26.48,130.71,0.51,32.7,114.1,314.0,25.6,6.1,31.0,81,6.22,19.02,0.0,0.45
2024-09-10T21:00:00+00:00,21,10,9,2024,1,4,247,0,3.3,61.51,2.32,27.95,144.05,0.43,32.1,113.2,262.0,19.7,5.5,36.0,82,4.15,12.93,0.0,1.47
2024-09-10T22:00:00+00:00,22,10,9,2024,1,4,243.66,0,2.59,64.37,2.32,30.42,162.75,0.4,31.3,113.6,225.0,15.9,5.2,39.0,83,0.88,2.81,0.0,2.47
2024-09-10T23:00:00+00:00,23,10,9,2024,1,4,240.33,0,2.31,67.23,2.35,33.25,181.66,0.41,30.6,115.7,197.0,13.1,5.1,42.0,84,2.65,7.97,0.0,2.83
2024-09-11T00:00:00+00:00,0,11,9,2024,2,4,240.33,0,2.29,69.38,2.44,35.85,196.8,0.43,32.5,143.9,174.0,9.8,5.5,49.0,85,3.35,9.34,0.0,2.6
2024-09-11T01:00:00+00:00,1,11,9,2024,2,5,247,0,2.78,70.81,2.77,37.7,207.37,0.52,34.3,162.1,202.0,12.1,6.5,49.0,86,3.4,9.02,1.0,1.85
2024-09-11T02:00:00+00:00,2,11,9,2024,2,5,260.35,0,3.73,72.96,2.98,39.55,221.79,0.66,37.0,177.0,239.0,15.1,8.0,49.0,87,2.55,6.45,0.0,1.85
2024-09-11T03:00:00+00:00,3,11,9,2024,2,5,323.77,0.24,7.37,71.53,3.37,41.68,234.95,1.27,38.9,204.4,262.0,16.3,8.9,54.0,88,2.78,6.67,0.0,2.13
2024-09-11T04:00:00+00:00,4,11,9,2024,2,5,821.11,6.43,31.19,47.21,5.42,47.54,232.03,4.88,41.3,235.2,256.0,14.1,8.9,66.0,89,6.24,13.13,0.0,5.86
2024-09-11T05:00:00+00:00,5,11,9,2024,2,5,1335.14,19,45.93,31.83,7.27,54.22,226.71,8.61,44.5,246.8,234.0,10.2,8.5,82.0,91,9.72,17.93,0.0,6.68
2024-09-11T06:00:00+00:00,6,11,9,2024,2,5,1348.5,18.78,44.55,38.27,7.75,56.8,225.22,10.01,45.4,242.1,217.0,7.0,8.0,96.0,92,11.4,20.07,0.0,2.58
2024-09-11T07:00:00+00:00,7,11,9,2024,2,5,1094.82,12.85,36.67,53.64,6.74,54.84,236.17,8.74,45.6,233.3,211.0,5.4,7.7,108.0,94,9.24,16.85,0.0,-1.96
2024-09-11T08:00:00+00:00,8,11,9,2024,2,5,934.6,9.83,31.87,63.66,6.14,54.79,255.91,7.16,43.8,214.7,208.0,4.6,7.3,117.0,96,10.99,20.06,0.0,-0.05
2024-09-11T09:00:00+00:00,9,11,9,2024,2,5,867.84,8.83,30.16,66.52,5.78,55.17,271.84,5.95,42.0,201.2,208.0,4.6,7.0,120.0,97,13.17,23.87,0.0,0.38
2024-09-11T10:00:00+00:00,10,11,9,2024,2,5,700.95,6.43,24.68,67.23,5.01,54.72,281.94,4.37,39.5,185.8,207.0,5.1,6.8,113.0,99,15.22,27.81,0.0,-0.45
2024-09-11T11:00:00+00:00,11,11,9,2024,2,5,607.49,4.75,21.76,63.66,4.53,54.85,288.03,3.42,37.4,176.0,209.0,6.4,6.7,99.0,100,17.45,31.81,0.0,0.13
2024-09-11T12:00:00+00:00,12,11,9,2024,2,5,514.03,2.85,19.19,60.08,4.11,53.86,284.39,2.53,39.0,181.1,236.0,9.6,7.2,92.0,102,14.86,27.59,0.0,-0.99
2024-09-11T13:00:00+00:00,13,11,9,2024,2,5,480.65,1.05,20.05,54.36,3.93,51.33,270.7,1.95,36.9,169.5,246.0,12.5,6.7,78.0,103,14.43,28.11,0.0,-2.53
2024-09-11T14:00:00+00:00,14,11,9,2024,2,5,473.98,0.04,20.91,50.07,3.73,47.88,244.08,1.92,35.0,150.9,260.0,16.5,6.1,60.0,103,12.88,26.9,0.0,-3.45
2024-09-11T15:00:00+00:00,15,11,9,2024,2,5,407.22,0,15.42,53.64,3.46,43.45,218.29,1.92,34.2,143.0,275.0,20.0,5.7,45.0,104,9.25,21.29,0.0,-4.43
2024-09-11T16:00:00+00:00,16,11,9,2024,2,4,377.18,0,12.17,56.51,3.52,39.83,199.91,2.03,34.5,135.0,293.0,22.8,5.8,38.0,105,5.33,13.38,-1.0,-3.62
2024-09-11T17:00:00+00:00,17,11,9,2024,2,4,340.46,0,9.34,57.94,3.34,36.45,183.37,1.85,35.0,132.7,312.0,25.1,6.0,36.0,106,1.45,3.98,0.0,-3.38
2024-09-11T18:00:00+00:00,18,11,9,2024,2,4,320.43,0,7.63,57.94,3.1,33.35,168.7,1.68,35.4,130.9,318.0,25.8,6.2,35.0,106,2.05,5.79,0.0,-3.1
2024-09-11T19:00:00+00:00,19,11,9,2024,2,4,397.21,0,12.34,48.64,3.25,32.59,155.25,2.41,35.4,129.0,302.0,24.1,6.0,36.0,107,2.81,7.94,0.0,-0.76
2024-09-11T20:00:00+00:00,20,11,9,2024,2,4,390.53,0,13.71,42.2,3.01,31.02,143.89,1.99,34.8,125.3,274.0,20.9,5.7,38.0,107,3.78,10.86,0.0,-1.57
2024-09-11T21:00:00+00:00,21,11,9,2024,2,4,340.46,0,10.54,44.35,2.89,30.58,141.7,1.73,34.0,122.5,246.0,17.8,5.5,41.0,107,3.42,10.06,0.0,-0.44
2024-09-11T22:00:00+00:00,22,11,9,2024,2,4,303.75,0,7.03,50.07,2.8,31.85,150.49,1.69,33.1,121.5,218.0,15.1,5.4,43.0,107,1.25,3.78,0.0,1.27
2024-09-11T23:00:00+00:00,23,11,9,2024,2,4,283.72,0,5.23,55.79,2.77,33.56,164.04,1.6,32.5,124.8,191.0,12.5,5.4,45.0,107,1.06,3.16,0.0,1.71
2024-09-12T00:00:00+00:00,0,12,9,2024,3,4,277.04,0,4.58,61.51,2.89,34.94,179.2,1.52,31.1,128.5,167.0,9.8,5.3,49.0,108,3.84,10.99,0.0,1.38
2024-09-12T01:00:00+00:00,1,12,9,2024,3,4,280.38,0,5.06,66.52,3.31,36.01,199.1,1.47,31.7,142.0,185.0,10.9,5.8,50.0,107,4.31,11.97,0.0,1.07
2024-09-12T02:00:00+00:00,2,12,9,2024,3,5,300.41,0.01,6.6,68.66,3.49,36.45,224.64,1.57,33.5,171.8,210.0,12.4,6.4,53.0,107,2.95,8.09,1.0,0.44
2024-09-12T03:00:00+00:00,3,12,9,2024,3,5,373.84,0.43,11.65,67.95,3.93,40.43,267.52,2.28,36.3,209.5,225.0,12.7,6.8,58.0,107,4.13,10.22,0.0,3.98
2024-09-12T04:00:00+00:00,4,12,9,2024,3,5,383.85,1.29,11.48,72.24,3.67,43.74,307.45,1.8,40.3,234.2,223.0,10.8,6.7,70.0,107,3.44,7.86,0.0,3.31
2024-09-12T05:00:00+00:00,5,12,9,2024,3,5,377.18,1.68,9.94,75.1,3.46,41.54,289.35,1.69,43.1,244.9,212.0,7.8,6.3,85.0,107,1.56,3.62,0.0,-2.2
2024-09-12T06:00:00+00:00,6,12,9,2024,3,5,337.12,1.33,6.94,77.96,3.19,36.37,237.08,1.49,44.9,247.7,202.0,5.4,5.9,96.0,107,8.53,19.0,0.0,-5.17
2024-09-12T07:00:00+00:00,7,12,9,2024,3,5,303.75,1.01,4.88,78.68,2.71,32.64,200.28,1.09,46.2,251.5,194.0,4.3,5.5,100.0,107,13.56,29.35,0.0,-3.73
2024-09-12T08:00:00+00:00,8,12,9,2024,3,5,297.07,0.98,4.54,80.82,2.62,32.93,209.27,0.94,46.1,248.7,187.0,3.8,5.0,101.0,107,13.17,28.57,0.0,0.29
2024-09-12T09:00:00+00:00,9,12,9,2024,3,5,300.41,1.06,4.84,82.97,2.5,35.74,230.15,0.89,44.9,239.3,184.0,3.9,4.7,98.0,108,9.16,20.4,0.0,2.81
2024-09-12T10:00:00+00:00,10,12,9,2024,3,5,297.07,1.1,4.93,80.11,2.29,35.47,214.68,0.78,43.4,227.7,186.0,4.7,4.5,91.0,109,7.93,18.27,0.0,-0.27
2024-09-12T11:00:00+00:00,11,12,9,2024,3,4,293.73,1.09,5.23,73.67,2.26,31.73,181.09,0.7,41.4,213.3,192.0,6.1,4.5,80.0,110,9.67,23.36,-1.0,-3.74
2024-09-12T12:00:00+00:00,12,12,9,2024,3,4,293.73,0.99,6.08,65.09,2.15,27.91,152.55,0.66,40.0,205.4,198.0,8.0,4.6,70.0,111,12.09,30.23,0.0,-3.82
2024-09-12T13:00:00+00:00,13,12,9,2024,3,4,320.43,0.58,9.08,53.64,2.18,25,128.08,0.72,36.8,182.1,203.0,9.7,4.5,64.0,111,11.8,32.07,0.0,-2.91
2024-09-12T14:00:00+00:00,14,12,9,2024,3,4,330.45,0.02,10.54,48.64,2.12,23.73,116.06,0.79,32.9,151.3,210.0,12.1,4.4,55.0,111,9.17,27.87,0.0,-1.27
2024-09-12T15:00:00+00:00,15,12,9,2024,3,4,313.76,0,8.57,53.64,2.03,23.59,113.87,0.93,29.8,127.6,217.0,14.0,4.3,48.0,111,6.21,20.84,0.0,-0.14
2024-09-12T16:00:00+00:00,16,12,9,2024,3,4,300.41,0,7.11,57.22,2.09,23.93,110.28,1.08,27.6,105.2,225.0,15.2,4.4,45.0,111,3.67,13.3,0.0,0.34
2024-09-12T17:00:00+00:00,17,12,9,2024,3,4,277.04,0,5.18,55.07,1.94,23.31,101.7,0.91,26.5,94.8,233.0,15.9,4.7,44.0,110,3.19,12.04,0.0,-0.62
2024-09-12T18:00:00+00:00,18,12,9,2024,3,3,267.03,0,4.11,50.78,1.77,21.96,88.36,0.74,25.4,87.3,231.0,15.5,4.7,44.0,110,3.44,13.54,-1.0,-1.35
2024-09-12T19:00:00+00:00,19,12,9,2024,3,3,257.02,0,3.43,50.07,1.56,21.13,79.32,0.41,24.0,80.6,212.0,13.4,4.4,46.0,109,2.87,11.96,0.0,-0.83
2024-09-12T20:00:00+00:00,20,12,9,2024,3,3,240.33,0,2.59,54.36,1.43,20.67,77.82,0.05,22.8,75.0,184.0,10.2,3.9,49.0,108,2.13,9.34,0.0,-0.46
2024-09-12T21:00:00+00:00,21,12,9,2024,3,3,226.97,0,1.74,57.94,1.42,20.13,76.81,0,21.5,70.1,161.0,7.7,3.6,51.0,107,1.37,6.37,0.0,-0.54
2024-09-12T22:00:00+00:00,22,12,9,2024,3,3,220.3,0,1.25,60.08,1.34,19.39,76.68,0,20.8,68.0,146.0,6.2,3.5,52.0,106,1.41,6.78,0.0,-0.74
2024-09-12T23:00:00+00:00,23,12,9,2024,3,3,216.96,0,1.12,59.37,1.36,19,77.63,0,20.4,67.3,137.0,5.4,3.4,53.0,104,1.4,6.86,0.0,-0.39
2024-09-13T00:00:00+00:00,0,13,9,2024,4,3,216.96,0,1.09,57.94,1.4,18.63,75.31,0,20.3,68.9,133.0,4.8,3.3,54.0,103,1.67,8.23,0.0,-0.37
2024-09-13T01:00:00+00:00,1,13,9,2024,4,3,216.96,0,1.27,56.51,1.48,18.13,68.64,0,21.0,72.9,152.0,6.3,3.5,53.0,102,2.87,13.67,0.0,-0.5
2024-09-13T02:00:00+00:00,2,13,9,2024,4,3,223.64,0,1.63,55.79,1.51,17.78,64.32,0.02,22.4,76.1,178.0,8.3,3.8,52.0,101,4.62,20.62,0.0,-0.35
2024-09-13T03:00:00+00:00,3,13,9,2024,4,3,247,0.1,3.21,53.64,1.61,17.86,64.42,0.29,23.9,92.4,192.0,9.2,4.0,53.0,99,6.04,25.27,0.0,0.08
2024-09-13T04:00:00+00:00,4,13,9,2024,4,3,287.06,0.58,5.65,51.5,1.83,18.21,63.57,0.56,23.8,99.2,183.0,7.8,3.9,59.0,96,5.59,23.49,0.0,0.35
2024-09-13T05:00:00+00:00,5,13,9,2024,4,3,307.08,1.06,6.34,50.78,2.03,19.01,66.48,0.75,24.2,105.5,164.0,5.2,3.8,68.0,93,5.19,21.45,0.0,0.8
2024-09-13T06:00:00+00:00,6,13,9,2024,4,3,300.41,1.15,5.48,52.21,2.15,20.01,72.36,0.87,24.4,107.1,148.0,3.3,3.6,74.0,90,4.39,17.99,0.0,1.0
2024-09-13T07:00:00+00:00,7,13,9,2024,4,3,283.72,1.02,4.63,55.79,2.03,21.06,83.98,0.76,24.7,109.7,143.0,2.6,3.5,76.0,89,3.64,14.74,0.0,1.05
2024-09-13T08:00:00+00:00,8,13,9,2024,4,3,283.72,1.02,4.5,59.37,2.06,21.67,90.33,0.71,24.7,107.3,142.0,2.6,3.4,76.0,87,3.03,12.27,0.0,0.61
2024-09-13T09:00:00+00:00,9,13,9,2024,4,3,290.39,1.24,4.8,57.22,2.03,21.58,90.4,0.69,24.6,103.8,144.0,3.0,3.4,74.0,86,3.02,12.28,0.0,-0.09
2024-09-13T10:00:00+00:00,10,13,9,2024,4,3,287.06,1.38,4.71,51.5,1.97,21.41,89.2,0.61,24.4,100.8,149.0,3.7,3.5,70.0,84,2.99,12.25,0.0,-0.17
2024-09-13T11:00:00+00:00,11,13,9,2024,4,3,287.06,1.34,4.88,45.78,2,21.43,88.28,0.53,24.2,97.3,157.0,4.9,3.6,65.0,82,2.77,11.45,0.0,0.02
2024-09-13T12:00:00+00:00,12,13,9,2024,4,3,290.39,1.12,5.74,42.92,1.91,21.57,88.18,0.49,21.9,85.2,160.0,6.5,3.7,58.0,81,0.33,1.51,0.0,0.14
2024-09-13T13:00:00+00:00,13,13,9,2024,4,3,310.42,0.54,8.31,39.7,1.94,22.02,89.49,0.51,21.8,80.1,173.0,8.8,3.7,54.0,80,0.22,1.0,0.0,0.45
2024-09-13T14:00:00+00:00,14,13,9,2024,4,3,303.75,0.02,8.48,39.34,1.82,22.45,90.84,0.47,21.6,72.9,191.0,12.0,3.8,49.0,78,0.85,3.79,0.0,0.43
2024-09-13T15:00:00+00:00,15,13,9,2024,4,3,277.04,0,5.91,43.99,1.7,22.98,91.81,0.45,21.8,67.3,202.0,14.1,3.8,45.0,78,1.18,5.13,0.0,0.53
2024-09-13T16:00:00+00:00,16,13,9,2024,4,3,267.03,0,4.71,48.64,1.73,23.64,93.25,0.5,22.2,67.5,203.0,14.5,3.9,45.0,77,1.44,6.09,0.0,0.66
2024-09-13T17:00:00+00:00,17,13,9,2024,4,3,253.68,0,3.73,52.21,1.67,23.96,93.65,0.46,22.7,69.2,198.0,13.9,3.9,46.0,77,1.26,5.26,0.0,0.32
2024-09-13T18:00:00+00:00,18,13,9,2024,4,3,250.34,0,3.3,54.36,1.62,24.31,94.01,0.4,23.2,71.7,188.0,12.7,3.9,48.0,76,1.11,4.57,0.0,0.35
2024-09-13T19:00:00+00:00,19,13,9,2024,4,3,240.33,0,2.96,55.79,1.49,24.17,92.69,0.18,23.1,71.7,170.0,10.8,3.7,50.0,76,1.07,4.43,0.0,-0.14
2024-09-13T20:00:00+00:00,20,13,9,2024,4,3,226.97,0,2.27,60.08,1.37,24.07,96.35,0,23.1,70.5,146.0,8.3,3.3,52.0,76,0.97,4.03,0.0,-0.1
2024-09-13T21:00:00+00:00,21,13,9,2024,4,4,211.95,0,1.18,67.23,1.15,24.42,101.94,0,22.6,68.7,128.0,6.3,3.1,54.0,76,1.82,7.45,1.0,0.35
2024-09-13T22:00:00+00:00,22,13,9,2024,4,4,208.62,0,0.82,70.81,1.09,25.38,109.26,0,22.2,67.3,117.0,5.2,3.0,54.0,76,3.18,12.53,0.0,0.96
2024-09-13T23:00:00+00:00,23,13,9,2024,4,4,208.62,0,0.75,68.66,1.13,25.35,108.68,0,22.2,66.4,111.0,4.6,3.1,54.0,76,3.15,12.43,0.0,-0.03
2024-09-14T00:00:00+00:00,0,14,9,2024,5,4,206.95,0,0.74,62.23,1.19,24.45,105.34,0,23.6,75.4,120.0,5.0,3.3,56.0,76,0.85,3.48,0.0,-0.9
2024-09-14T01:00:00+00:00,1,14,9,2024,5,3,206.95,0,0.89,58.65,1.31,22.92,99.47,0,24.1,76.1,143.0,6.6,3.6,56.0,77,1.18,4.9,-1.0,-1.53
2024-09-14T02:00:00+00:00,2,14,9,2024,5,3,210.29,0,1.17,57.94,1.34,21.54,93.32,0,24.9,76.8,173.0,8.7,3.9,55.0,77,3.36,13.49,0.0,-1.38
2024-09-14T03:00:00+00:00,3,14,9,2024,5,3,230.31,0.09,2.31,57.94,1.43,21.16,92.11,0.19,26.0,88.7,191.0,9.6,4.1,57.0,77,4.84,18.62,0.0,-0.38
2024-09-14T04:00:00+00:00,4,14,9,2024,5,3,257.02,0.52,3.64,57.22,1.59,20.94,91.14,0.38,25.6,95.5,183.0,8.2,4.0,62.0,77,4.66,18.2,0.0,-0.22
2024-09-14T05:00:00+00:00,5,14,9,2024,5,3,260.35,0.69,3.51,57.94,1.67,20.7,90.07,0.43,25.4,99.0,163.0,5.5,3.8,70.0,77,4.7,18.5,0.0,-0.24
2024-09-14T06:00:00+00:00,6,14,9,2024,5,3,250.34,0.57,2.83,59.37,1.7,20.37,87.89,0.43,25.6,99.7,148.0,3.5,3.6,75.0,77,5.23,20.43,0.0,-0.33
2024-09-14T07:00:00+00:00,7,14,9,2024,5,3,240.33,0.45,2.27,63.66,1.59,20.33,87.32,0.32,25.6,97.8,144.0,2.8,3.5,77.0,78,5.27,20.59,0.0,-0.04
2024-09-14T08:00:00+00:00,8,14,9,2024,5,3,236.99,0.42,2.16,70.1,1.58,20.97,88.4,0.3,25.4,98.0,145.0,2.7,3.5,78.0,78,4.43,17.44,0.0,0.64
2024-09-14T09:00:00+00:00,9,14,9,2024,5,3,236.99,0.45,2.25,75.1,1.53,21.63,88.81,0.3,25.1,93.1,149.0,3.0,3.5,77.0,78,3.47,13.82,0.0,0.66
2024-09-14T10:00:00+00:00,10,14,9,2024,5,3,240.33,0.49,2.4,72.96,1.49,21.58,86.66,0.28,24.5,82.7,155.0,3.7,3.6,74.0,78,2.92,11.92,0.0,-0.05
2024-09-14T11:00:00+00:00,11,14,9,2024,5,3,243.66,0.56,2.87,65.09,1.56,20.49,82.57,0.3,24.3,76.8,164.0,4.8,3.7,69.0,78,3.81,15.68,0.0,-1.09
2024-09-14T12:00:00+00:00,12,14,9,2024,5,3,253.68,0.56,3.73,56.51,1.56,19.41,78.95,0.3,21.0,62.9,183.0,6.5,3.8,64.0,78,1.59,7.57,0.0,-1.08
2024-09-14T13:00:00+00:00,13,14,9,2024,5,3,270.37,0.3,5.65,52.21,1.61,18.63,74.69,0.35,21.1,59.4,198.0,8.9,3.9,59.0,78,2.47,11.71,0.0,-0.78
2024-09-14T14:00:00+00:00,14,14,9,2024,5,3,273.7,0.01,6.17,52.93,1.56,17.86,69.77,0.39,21.0,55.4,218.0,12.1,4.0,51.0,78,3.14,14.95,0.0,-0.77
2024-09-14T15:00:00+00:00,15,14,9,2024,5,3,260.35,0,4.76,56.51,1.52,17.15,66.13,0.45,20.6,52.2,231.0,14.4,4.1,46.0,78,3.45,16.75,0.0,-0.71
2024-09-14T16:00:00+00:00,16,14,9,2024,5,3,253.68,0,3.98,57.22,1.55,16.74,64.19,0.52,20.4,51.1,234.0,15.1,4.1,44.0,77,3.66,17.94,0.0,-0.41
2024-09-14T17:00:00+00:00,17,14,9,2024,5,3,240.33,0,3.08,55.79,1.48,16.45,62.52,0.46,20.4,50.4,230.0,14.9,4.2,44.0,77,3.95,19.36,0.0,-0.29
2024-09-14T18:00:00+00:00,18,14,9,2024,5,3,236.99,0,2.68,54.36,1.42,16.22,61.25,0.42,20.6,50.1,221.0,14.0,4.1,44.0,77,4.38,21.26,0.0,-0.23
2024-09-14T19:00:00+00:00,19,14,9,2024,5,3,230.31,0,2.38,54.36,1.28,15.6,57.9,0.25,21.0,50.1,203.0,12.1,3.9,45.0,77,5.4,25.71,0.0,-0.62
2024-09-14T20:00:00+00:00,20,14,9,2024,5,3,220.3,0,1.82,56.51,1.19,14.73,55.42,0.05,20.8,49.4,179.0,9.6,3.7,47.0,77,6.07,29.18,0.0,-0.87
2024-09-14T21:00:00+00:00,21,14,9,2024,5,3,213.62,0,1.2,62.23,1.16,14.15,53.21,0.02,20.2,47.5,160.0,7.6,3.5,48.0,77,6.05,29.95,0.0,-0.58
2024-09-14T22:00:00+00:00,22,14,9,2024,5,3,210.29,0,0.91,67.23,1.15,13.91,52.89,0.02,19.7,45.8,147.0,6.4,3.5,49.0,76,5.79,29.39,0.0,-0.24
2024-09-14T23:00:00+00:00,23,14,9,2024,5,3,208.62,0,0.86,67.95,1.18,13.94,52.81,0.02,19.6,44.6,138.0,5.7,3.5,50.0,76,5.66,28.88,0.0,0.03
2024-09-15T00:00:00+00:00,0,15,9,2024,6,3,210.29,0,0.87,66.52,1.24,14.08,53.15,0.02,19.9,43.9,141.0,5.6,3.6,51.0,76,5.82,29.25,0.0,0.14
2024-09-15T01:00:00+00:00,1,15,9,2024,6,3,213.62,0,1.06,63.66,1.36,14.44,53.89,0.04,20.1,44.2,162.0,7.1,4.0,51.0,76,5.66,28.16,0.0,0.36
2024-09-15T02:00:00+00:00,2,15,9,2024,6,3,220.3,0,1.44,60.08,1.45,15.08,54.85,0.1,20.8,45.2,190.0,9.1,4.5,51.0,75,5.72,27.5,0.0,0.64
2024-09-15T03:00:00+00:00,3,15,9,2024,6,3,243.66,0.1,2.87,55.07,1.59,15.52,55.44,0.37,21.9,51.2,206.0,10.0,4.8,54.0,75,6.38,29.13,0.0,0.44
2024-09-15T04:00:00+00:00,4,15,9,2024,6,3,287.06,0.59,5.18,51.5,1.85,15.45,52.57,0.66,20.6,50.2,199.0,8.6,4.7,61.0,75,5.15,25.0,0.0,-0.07
2024-09-15T05:00:00+00:00,5,15,9,2024,6,2,303.75,0.91,6.08,53.64,2.06,14.82,48.6,0.89,20.4,52.7,181.0,6.1,4.5,69.0,74,5.58,27.35,-1.0,-0.63
2024-09-15T06:00:00+00:00,6,15,9,2024,6,2,297.07,0.8,5.74,60.08,2.21,14.09,45.52,1.04,20.9,56.0,166.0,4.2,4.3,76.0,74,6.81,32.58,0.0,-0.73
2024-09-15T07:00:00+00:00,7,15,9,2024,6,2,277.04,0.61,4.76,68.66,2.06,12.84,42.11,0.9,20.8,57.3,160.0,3.4,4.2,79.0,74,7.96,38.27,0.0,-1.25
2024-09-15T08:00:00+00:00,8,15,9,2024,6,2,267.03,0.55,4.33,74.39,2.03,12.06,39.64,0.78,20.8,57.0,158.0,3.3,4.2,80.0,73,8.74,42.02,0.0,-0.78
2024-09-15T09:00:00+00:00,9,15,9,2024,6,2,263.69,0.58,4.37,72.96,1.97,12.03,40.21,0.7,20.6,56.7,159.0,3.5,4.1,79.0,73,8.57,41.6,0.0,-0.03
2024-09-15T10:00:00+00:00,10,15,9,2024,6,2,263.69,0.65,4.37,67.23,1.91,12.67,43.37,0.63,20.4,56.6,162.0,4.1,4.0,75.0,72,7.73,37.89,0.0,0.64
2024-09-15T11:00:00+00:00,11,15,9,2024,6,2,270.37,0.78,4.58,58.65,1.97,13.61,48.28,0.62,20.1,53.6,167.0,5.2,3.9,69.0,72,6.49,32.29,0.0,0.94
2024-09-15T12:00:00+00:00,12,15,9,2024,6,3,277.04,0.83,5.31,50.78,1.94,14,50.44,0.63,21.2,56.1,181.0,7.2,4.1,63.0,72,7.2,33.96,1.0,0.39
2024-09-15T13:00:00+00:00,13,15,9,2024,6,3,300.41,0.49,7.88,44.7,2.03,13.79,50.16,0.7,22.2,56.0,187.0,8.7,4.1,59.0,72,8.41,37.88,0.0,-0.21
2024-09-15T14:00:00+00:00,14,15,9,2024,6,2,303.75,0.01,8.83,44.35,1.97,13.23,48.86,0.76,22.8,54.2,197.0,10.8,4.0,54.0,72,9.57,41.97,-1.0,-0.56
2024-09-15T15:00:00+00:00,15,15,9,2024,6,2,283.72,0,6.94,49.35,1.86,12.61,45.98,0.85,23.2,53.2,207.0,12.8,4.1,49.0,72,10.59,45.65,0.0,-0.62
2024-09-15T16:00:00+00:00,16,15,9,2024,6,2,273.7,0,5.91,54.36,1.97,12.15,43.32,0.99,23.9,52.3,222.0,14.9,4.3,45.0,72,11.75,49.16,0.0,-0.46
2024-09-15T17:00:00+00:00,17,15,9,2024,6,2,263.69,0,4.84,58.65,1.97,12,41.76,0.99,24.3,52.3,238.0,17.0,4.6,42.0,73,12.3,50.62,0.0,-0.15
2024-09-15T18:00:00+00:00,18,15,9,2024,6,2,257.02,0,4.41,61.51,1.97,12.04,41.51,1,24.7,52.6,243.0,17.8,4.8,40.0,73,12.66,51.26,0.0,0.04
2024-09-15T19:00:00+00:00,19,15,9,2024,6,2,247,0,4.03,62.94,1.82,12.09,42.14,0.79,24.7,52.5,229.0,16.4,4.7,40.0,73,12.61,51.05,0.0,0.05
2024-09-15T20:00:00+00:00,20,15,9,2024,6,2,230.31,0,3.26,63.66,1.68,12.31,43.61,0.45,24.2,51.5,204.0,13.7,4.5,42.0,73,11.89,49.13,0.0,0.22
2024-09-15T21:00:00+00:00,21,15,9,2024,6,2,223.64,0,2.83,62.23,2.09,13.03,45.93,0.5,23.2,49.6,182.0,11.4,4.3,44.0,74,10.17,43.84,0.0,0.72
2024-09-15T22:00:00+00:00,22,15,9,2024,6,2,216.96,0,2.21,61.51,2.06,13.6,48.35,0.47,22.1,47.6,165.0,9.8,4.2,45.0,74,8.5,38.46,0.0,0.57
2024-09-15T23:00:00+00:00,23,15,9,2024,6,3,213.62,0,1.88,61.51,1.97,14.12,51.22,0.42,21.2,45.9,150.0,8.5,4.2,45.0,74,7.08,33.4,1.0,0.52
